,Компания,Модель,Комплектация,Тип кузова,Трансмиссия,Штат продажи,Состояние,Пробег,Цвет,Интерьер,Продавец,Оценочная стоимость,Цена продажи,День продажи,Месяц продажи,Год продажи
460898,Ford,F-150,XL,regular cab,automatic,mo,28.0,73405.0,white,gray,enterprise fm trust,10750.0,10000.0,Wed,Jun,2015.0
460899,Ford,F-150,SVT Raptor,supercrew,automatic,fl,3.0,44450.0,silver,black,germain bmw of naples,41200.0,41000.0,Tue,Jun,2015.0
460901,Ford,F-150,XL,regular cab,automatic,ms,4.0,94374.0,white,gray,flexco fleet services,9625.0,9900.0,Thu,Jun,2015.0
460902,Ford,F-150,XLT,supercab,automatic,mo,49.0,68784.0,blue,gray,green chev buick pont inc,19150.0,20700.0,Tue,Jun,2015.0
460903,Ford,F-150,XL,supercab,automatic,tx,34.0,91307.0,white,gray,donlen corporation,12900.0,13200.0,Thu,Jun,2015.0
460905,Ford,F-150,XL,regular cab,automatic,mo,43.0,85975.0,white,gray,enterprise fm trust,10100.0,10400.0,Wed,Jun,2015.0
460906,Ford,F-150,FX4,supercrew,automatic,nj,49.0,56363.0,white,black,ars/ford-lincoln dealer program,25800.0,24000.0,Wed,Jun,2015.0
461095,Ford,F-150,XLT,supercrew,automatic,mo,48.0,80067.0,black,beige,woodhouse ford inc,19000.0,21200.0,Tue,Jun,2015.0
461096,Ford,F-150,FX4,supercrew,automatic,wi,41.0,43622.0,black,black,new look enterprises inc,24100.0,24100.0,Wed,Jun,2015.0
461097,Ford,F-150,Lariat,supercrew,automatic,tx,33.0,119253.0,blue,beige,wichita falls ford lin inc,16450.0,17100.0,Wed,Jun,2015.0
461098,Ford,F-150,FX4,supercrew,automatic,ut,37.0,80052.0,white,black,excell auto center,20700.0,18900.0,Wed,Jun,2015.0
461099,Ford,F-150,XLT,supercrew,automatic,ut,21.0,112793.0,blue,gray,excell auto center,16150.0,16200.0,Wed,Jun,2015.0
461102,Ford,F-150,XLT,supercrew,automatic,ut,35.0,95081.0,white,tan,auto focus inc,17750.0,17100.0,Wed,Jun,2015.0
461212,Ford,F-150,XL,supercab,automatic,tx,2.0,87819.0,white,gray,donlen corporation,10750.0,11700.0,Thu,Jun,2015.0
461518,Ford,F-150,FX2,supercrew,automatic,ga,28.0,148215.0,black,black,royal auto sales,8300.0,9300.0,Tue,Jun,2015.0
461522,Ford,F-150,XLT,supercab,automatic,tx,35.0,86227.0,gray,gray,supreme fcu,11900.0,11900.0,Wed,Jun,2015.0
461659,Ford,F-150,XL,regular cab,automatic,tx,34.0,93906.0,blue,beige,texas direct auto,4775.0,5000.0,Tue,Jun,2015.0
461661,Ford,F-150,XLT,supercrew,automatic,tx,34.0,177364.0,burgundy,gray,hopper motorplex inc,6875.0,8000.0,Fri,Jun,2015.0
461668,Ford,F-150,XL,supercab,automatic,ms,1.0,203357.0,white,gray,enterprise fleet management exchange,2525.0,1500.0,Thu,Jun,2015.0
461876,Ford,F-150,Lariat,supercrew,automatic,az,26.0,147261.0,black,beige,california auto finance,7175.0,6500.0,Thu,Jun,2015.0
461877,Ford,F-150,XLT,supercab,automatic,oh,19.0,139302.0,gray,gray,dt inventory,5900.0,5900.0,Thu,Jun,2015.0
461884,Ford,F-150,Lariat,supercrew,automatic,ca,2.0,99293.0,red,beige,m l sim,8900.0,11200.0,Tue,Jun,2015.0
461978,Ford,F-150,XLT,supercrew,automatic,tx,24.0,236021.0,red,gray,credit acceptance corp/vrs/southfield,2875.0,2800.0,Thu,Jun,2015.0
462066,Ford,F-150,XL,supercab,automatic,oh,1.0,169515.0,blue,gray,dt inventory,3575.0,2350.0,Thu,Jun,2015.0
462100,Ford,F-150,XL,extended cab,automatic,fl,21.0,158659.0,burgundy,tan,onemain rem/nationwide remarketing,1450.0,2000.0,Wed,Jun,2015.0
462225,Ford,F-150,XL,regular cab,automatic,pa,31.0,4791.0,white,gray,u-haul,17800.0,17200.0,Fri,Jun,2015.0
462228,Ford,F-150,XL,regular cab,automatic,pa,48.0,10139.0,white,gray,u-haul,17400.0,20100.0,Fri,Jun,2015.0
462229,Ford,F-150,XL,regular cab,automatic,il,45.0,8111.0,white,gray,u-haul,17550.0,18200.0,Thu,Jun,2015.0
462230,Ford,F-150,XL,regular cab,automatic,pa,49.0,3268.0,white,gray,u-haul,17900.0,19900.0,Fri,Jun,2015.0
462231,Ford,F-150,XL,regular cab,automatic,pa,35.0,10423.0,white,gray,u-haul,17400.0,17300.0,Fri,Jun,2015.0
462233,Ford,F-150,Lariat,supercrew,automatic,fl,5.0,23930.0,white,gray,west coast van rental,36400.0,38200.0,Thu,Jun,2015.0
462235,Ford,F-150,FX4,supercrew,automatic,ga,48.0,14286.0,black,black,meridian remarketing,36100.0,38100.0,Thu,Jun,2015.0
462236,Ford,F-150,STX,supercrew,automatic,nc,5.0,4766.0,blue,black,sanford honda,30000.0,30600.0,Tue,Jun,2015.0
462237,Ford,F-150,XL,regular cab,automatic,pa,37.0,12506.0,white,gray,u-haul,17250.0,17800.0,Fri,Jun,2015.0
462238,Ford,F-150,XLT,supercrew,automatic,mi,29.0,18520.0,gray,gray,ars/ford-lincoln dealer program,29100.0,33800.0,Thu,Jun,2015.0
462239,Ford,F-150,XL,regular cab,automatic,pa,35.0,19524.0,white,gray,u-haul,16800.0,17700.0,Fri,Jun,2015.0
462644,Ford,F-150,FX2,supercrew,automatic,tx,32.0,46481.0,black,black,pm standley motorcars,26400.0,25600.0,Wed,Jun,2015.0
462645,Ford,F-150,FX2,supercrew,automatic,ga,49.0,38699.0,red,black,young motors llc,28300.0,32800.0,Tue,Jun,2015.0
462646,Ford,F-150,XLT,supercrew,automatic,tx,28.0,52102.0,red,gray,rlb investments,20700.0,19500.0,Wed,Jun,2015.0
462657,Ford,F-150,XL,regular cab,automatic,az,43.0,17037.0,gray,gray,barrera auto sales,17100.0,14500.0,Thu,Jun,2015.0
462658,Ford,F-150,FX2,supercrew,automatic,tx,49.0,11656.0,white,black,california connection auto leasing llc,31900.0,30750.0,Wed,Jun,2015.0
462660,Ford,F-150,FX4,supercrew,automatic,ga,43.0,42099.0,red,black,david ragan ford,31500.0,37600.0,Tue,Jun,2015.0
462661,Ford,F-150,FX4,supercrew,automatic,tn,48.0,29529.0,black,black,wholesale inc # 2,31800.0,30750.0,Wed,Jun,2015.0
462662,Ford,F-150,XLT,supercab,automatic,co,41.0,55678.0,silver,gray,dcm sales ltd,21300.0,21900.0,Wed,Jun,2015.0
462663,Ford,F-150,XL,regular cab,automatic,wa,3.0,37458.0,white,gray,enterprise fleet management exchange,16550.0,15100.0,Wed,Jun,2015.0
462664,Ford,F-150,XLT,supercrew,automatic,tn,49.0,41308.0,silver,gray,wholesale inc # 2,25000.0,24800.0,Wed,Jun,2015.0
462891,Ford,F-150,XLT,supercrew,automatic,ga,42.0,67292.0,black,gray,young motors llc,20200.0,21800.0,Tue,Jun,2015.0
462893,Ford,F-150,XLT,supercab,automatic,ga,45.0,33645.0,black,gray,young motors llc,21000.0,22400.0,Tue,Jun,2015.0
462895,Ford,F-150,XLT,supercrew,automatic,tx,26.0,119639.0,silver,gray,tdaf remarketing,17950.0,17600.0,Wed,Jun,2015.0
462898,Ford,F-150,XLT,supercab,automatic,tn,48.0,42095.0,silver,gray,wholesale inc # 2,23300.0,22750.0,Wed,Jun,2015.0
463083,Ford,F-150,XL,supercab,automatic,wa,35.0,66610.0,white,gray,mobilease,17200.0,14500.0,Wed,Jun,2015.0
463086,Ford,F-150,Platinum,supercrew,automatic,oh,37.0,55698.0,black,brown,humberview chevrolet,29200.0,26900.0,Tue,Jun,2015.0
463087,Ford,F-150,XLT,supercrew,automatic,tn,37.0,90472.0,red,gray,wholesale inc # 2,19000.0,20000.0,Wed,Jun,2015.0
463204,Ford,F-150,XLT,supercrew,automatic,mo,37.0,38538.0,blue,beige,ed napleton honda,22900.0,22000.0,Tue,Jun,2015.0
463205,Ford,F-150,FX4,supercrew,automatic,wi,35.0,53248.0,black,black,new look enterprises inc,23200.0,22800.0,Wed,Jun,2015.0
463206,Ford,F-150,FX2,supercrew,automatic,ga,4.0,79793.0,gray,black,centerpoint auto exchange llc,18500.0,21300.0,Tue,Jun,2015.0
463209,Ford,F-150,FX4,supercrew,automatic,tn,37.0,51161.0,white,black,wholesale inc # 2,23400.0,23750.0,Wed,Jun,2015.0
463210,Ford,F-150,XL,supercab,automatic,mi,33.0,106606.0,gray,gray,lease plan usa,10000.0,8300.0,Thu,Jun,2015.0
463278,Ford,F-150,XLT,supercrew,automatic,mo,25.0,110062.0,blue,gray,tdaf remarketing,13750.0,15800.0,Tue,Jun,2015.0
463281,Ford,F-150,XL,regular cab,automatic,ga,29.0,69902.0,red,gray,hendersonville chrysler dodge jeep ram,7750.0,9500.0,Tue,Jun,2015.0
463354,Ford,F-150,FX4,supercrew,automatic,wa,3.0,152207.0,white,black,xcar inc,13000.0,13000.0,Wed,Jun,2015.0
463355,Ford,F-150,XL,regular cab,automatic,wa,3.0,148342.0,white,gray,enterprise fleet management exchange,4775.0,4800.0,Wed,Jun,2015.0
463439,Ford,F-150,XL,regular cab,manual,nm,19.0,148223.0,white,gray,automotive remarketing inc,3800.0,2700.0,Wed,Jun,2015.0
463527,Ford,F-150,XL,regular cab,automatic,nm,2.0,156790.0,gold,brown,titlemax-general stock in,3475.0,1600.0,Wed,Jun,2015.0
463651,Ford,F-150,Lariat,supercrew,automatic,ca,33.0,153578.0,white,beige,mas financial services,6550.0,5600.0,Wed,Jun,2015.0
463768,Ford,F-150,XL,supercab,automatic,nm,19.0,412509.0,turquoise,gray,automotive remarketing inc,1175.0,500.0,Wed,Jun,2015.0
463797,Ford,F-150,XL,regular cab,automatic,az,2.0,170075.0,white,gray,ge fleet services for itself/servicer,1825.0,1200.0,Thu,Jun,2015.0
463852,Ford,F-150,XL,regular cab,automatic,fl,36.0,7942.0,white,silver,u-haul,17550.0,19800.0,Thu,Jun,2015.0
463853,Ford,F-150,XL,regular cab,automatic,fl,29.0,10476.0,white,silver,u-haul,17400.0,17200.0,Thu,Jun,2015.0
463856,Ford,F-150,XL,regular cab,automatic,fl,48.0,4305.0,white,gray,u-haul,17800.0,20900.0,Thu,Jun,2015.0
463858,Ford,F-150,XL,regular cab,automatic,fl,45.0,10482.0,white,gray,ford motor credit company llc,17400.0,20000.0,Wed,Jun,2015.0
463859,Ford,F-150,XL,regular cab,automatic,fl,44.0,10923.0,white,gray,u-haul,17350.0,18700.0,Thu,Jun,2015.0
463860,Ford,F-150,XLT,supercrew,automatic,co,42.0,19769.0,black,gray,ars/ford-lincoln dealer program,28800.0,29700.0,Wed,Jun,2015.0
463861,Ford,F-150,XL,regular cab,automatic,fl,38.0,20542.0,white,gray,u-haul,16700.0,18700.0,Thu,Jun,2015.0
463862,Ford,F-150,XL,regular cab,automatic,fl,21.0,15431.0,white,gray,u-haul,17050.0,16600.0,Thu,Jun,2015.0
463863,Ford,F-150,XL,regular cab,automatic,fl,36.0,13893.0,white,gray,u-haul,17150.0,17600.0,Thu,Jun,2015.0
463864,Ford,F-150,XLT,supercrew,automatic,oh,42.0,8981.0,gray,gray,humberview chevrolet,30300.0,28300.0,Tue,Jun,2015.0
463865,Ford,F-150,XL,regular cab,automatic,fl,29.0,13881.0,white,gray,u-haul,17150.0,17600.0,Thu,Jun,2015.0
463866,Ford,F-150,XL,regular cab,automatic,fl,39.0,18647.0,white,gray,u-haul,16850.0,19300.0,Thu,Jun,2015.0
464307,Ford,F-150,FX4,supercrew,automatic,mi,43.0,69794.0,red,black,northway ford lincoln,26400.0,26500.0,Thu,Jun,2015.0
464310,Ford,F-150,FX4,supercrew,automatic,mi,35.0,80756.0,silver,black,grace motors,24800.0,23500.0,Thu,Jun,2015.0
464312,Ford,F-150,Lariat,supercrew,automatic,mi,37.0,42728.0,white,black,automobiles paille inc,34700.0,34000.0,Thu,Jun,2015.0
464315,Ford,F-150,FX4,supercrew,automatic,tx,37.0,98422.0,white,black,rlb investments,22400.0,25100.0,Wed,Jun,2015.0
464317,Ford,F-150,XLT,supercrew,automatic,ga,44.0,53768.0,blue,beige,carworks inc,23700.0,25600.0,Thu,Jun,2015.0
464318,Ford,F-150,Platinum,supercrew,automatic,tx,37.0,60720.0,black,gray,champion ford,30400.0,30000.0,Thu,Jun,2015.0
464320,Ford,F-150,XLT,supercrew,automatic,mi,36.0,48052.0,white,gray,automobiles paille inc,24400.0,22600.0,Thu,Jun,2015.0
464321,Ford,F-150,XL,supercab,automatic,mo,42.0,16529.0,white,gray,ford motor credit company llc,18600.0,22600.0,Tue,Jun,2015.0
464324,Ford,F-150,XLT,supercab,automatic,mi,44.0,37122.0,black,gray,automobiles paille inc,24500.0,24400.0,Thu,Jun,2015.0
464544,Ford,F-150,XLT,supercrew,automatic,wi,43.0,43975.0,red,gray,new look enterprises inc,23400.0,23000.0,Wed,Jun,2015.0
464545,Ford,F-150,Lariat,supercrew,automatic,tx,5.0,32935.0,brown,beige,pro financial inc,29400.0,32000.0,Wed,Jun,2015.0
464547,Ford,F-150,XLT,supercab,automatic,fl,36.0,82893.0,blue,gray,sunrise ford company,15300.0,16000.0,Tue,Jun,2015.0
464548,Ford,F-150,XLT,supercrew,automatic,mi,32.0,35236.0,gray,gray,automobiles paille inc,24400.0,24300.0,Thu,Jun,2015.0
464549,Ford,F-150,XLT,supercrew,automatic,tx,49.0,71836.0,black,gray,hopper motorplex inc,21500.0,21300.0,Wed,Jun,2015.0
464550,Ford,F-150,XLT,supercab,automatic,il,24.0,62903.0,white,gray,ars/ford-lincoln dealer program,19450.0,16400.0,Thu,Jun,2015.0
464551,Ford,F-150,Lariat Limited,supercrew,automatic,mi,39.0,97484.0,black,black,automobiles paille inc,26200.0,23000.0,Thu,Jun,2015.0
464643,Ford,F-150,XL,supercab,automatic,oh,26.0,113111.0,white,beige,lease plan usa,9575.0,8900.0,Thu,Jun,2015.0
464644,Ford,F-150,STX,regular cab,automatic,tx,41.0,42255.0,black,gray,pro financial inc,14500.0,16000.0,Wed,Jun,2015.0
464647,Ford,F-150,XLT,supercrew,automatic,mo,19.0,155086.0,blue,gray,automotive solutions llc,9800.0,9100.0,Wed,Jun,2015.0
464653,Ford,F-150,King Ranch,supercrew,automatic,fl,31.0,215892.0,white,brown,florida auto and truck exchange inc,16200.0,15000.0,Tue,Jun,2015.0
464657,Ford,F-150,XLT,supercrew,automatic,mo,41.0,97187.0,blue,tan,semo motor co,17400.0,18900.0,Tue,Jun,2015.0
464659,Ford,F-150,XLT,supercrew,automatic,mi,28.0,98499.0,black,tan,grace motors,16100.0,16300.0,Thu,Jun,2015.0
464795,Ford,F-150,60th Anniversary,supercrew,automatic,mi,36.0,161199.0,white,beige,grace motors,13400.0,12100.0,Thu,Jun,2015.0
464797,Ford,F-150,XL,supercab,automatic,ms,34.0,102525.0,white,gray,donlen corporation,7850.0,9500.0,Thu,Jun,2015.0
464798,Ford,F-150,XLT,supercrew,automatic,mo,28.0,123155.0,white,gray,semo motor co,12450.0,13900.0,Tue,Jun,2015.0
464867,Ford,F-150,XLT,supercrew,automatic,ga,29.0,107595.0,red,gray,rick hendrick chevrolet of buford,11650.0,13300.0,Tue,Jun,2015.0
464871,Ford,F-150,Lariat,supercrew,automatic,il,2.0,199718.0,brown,tan,sti fleet corp,5550.0,4300.0,Tue,Jun,2015.0
464943,Ford,F-150,XLT,supercrew,automatic,pa,19.0,174508.0,gray,gray,honda north,6300.0,6400.0,Wed,Jun,2015.0
464946,Ford,F-150,Lariat,supercrew,automatic,il,19.0,59670.0,white,tan,ars/ford-lincoln dealer program,17700.0,13900.0,Thu,Jun,2015.0
464947,Ford,F-150,King Ranch,supercrew,automatic,fl,29.0,117673.0,brown,brown,westfall auto sales,10450.0,13500.0,Wed,Jun,2015.0
465004,Ford,F-150,XLT,supercrew,automatic,tx,24.0,91706.0,red,brown,tdaf remarketing,9550.0,9900.0,Wed,Jun,2015.0
465005,Ford,F-150,XLT,supercrew,automatic,fl,27.0,105183.0,red,gray,germain honda of naples,9250.0,8600.0,Wed,Jun,2015.0
465076,Ford,F-150,XLT,supercab,automatic,mi,46.0,147027.0,red,gray,kevins marysville auto sales inc,3900.0,4500.0,Thu,Jun,2015.0
465118,Ford,F-150,Lariat,supercrew,automatic,tx,28.0,255002.0,white,gray,huffines chrysler jeep dodge lewisville,2750.0,3100.0,Thu,Jun,2015.0
465207,Ford,F-150,STX,regular cab,automatic,in,46.0,7462.0,white,gray,u-haul,17300.0,18300.0,Thu,Jun,2015.0
465208,Ford,F-150,XL,regular cab,automatic,fl,38.0,12796.0,white,gray,ars/ford-lincoln dealer program,17250.0,19200.0,Thu,Jun,2015.0
465210,Ford,F-150,XL,regular cab,automatic,in,31.0,17650.0,white,gray,u-haul,16900.0,16200.0,Thu,Jun,2015.0
465211,Ford,F-150,Platinum,supercrew,automatic,mo,49.0,9217.0,red,brown,ford motor credit company llc,38800.0,41000.0,Tue,Jun,2015.0
465389,Ford,F-150,XLT,supercrew,automatic,tn,42.0,36440.0,white,gray,midtown motors,26900.0,24200.0,Wed,Jun,2015.0
465390,Ford,F-150,XLT,supercrew,automatic,wi,41.0,51243.0,black,gray,new look enterprises inc,23900.0,23100.0,Wed,Jun,2015.0
465391,Ford,F-150,XLT,supercab,automatic,mo,46.0,32089.0,white,gray,ford motor credit company llc,23900.0,25400.0,Tue,Jun,2015.0
465392,Ford,F-150,FX4,supercrew,automatic,mi,37.0,45077.0,black,black,automobiles paille inc,31400.0,28600.0,Thu,Jun,2015.0
465394,Ford,F-150,Lariat,supercrew,automatic,fl,48.0,22815.0,white,black,ars/ford-lincoln dealer program,35600.0,35900.0,Thu,Jun,2015.0
465395,Ford,F-150,FX4,supercrew,automatic,mi,48.0,141492.0,gray,gray,dean sellers ford,26500.0,18000.0,Thu,Jun,2015.0
465407,Ford,F-150,SVT Raptor,supercrew,automatic,tx,36.0,15414.0,white,black,standley  p.m. corporation(2),52700.0,51000.0,Wed,Jun,2015.0
465408,Ford,F-150,Lariat,supercrew,automatic,ms,44.0,31863.0,blue,gray,certified preowned ford&lincoln/mercury dlr unit,33400.0,36700.0,Thu,Jun,2015.0
465409,Ford,F-150,XLT,supercab,automatic,il,3.0,26007.0,gray,gray,ford motor credit company llc,24300.0,24900.0,Thu,Jun,2015.0
465410,Ford,F-150,SVT Raptor,supercab,automatic,mi,45.0,39880.0,white,black,grace motors,39800.0,39900.0,Thu,Jun,2015.0
465412,Ford,F-150,XLT,supercab,automatic,ny,44.0,30274.0,gold,gold,ford motor credit company llc,26600.0,27100.0,Wed,Jun,2015.0
465413,Ford,F-150,XLT,supercab,automatic,ga,45.0,38531.0,black,gray,ford motor credit company llc pd,23400.0,25700.0,Tue,Jun,2015.0
465415,Ford,F-150,XLT,supercrew,automatic,tn,45.0,20520.0,white,gray,wholesale inc # 2,27200.0,27250.0,Wed,Jun,2015.0
465416,Ford,F-150,XLT,supercrew,automatic,il,38.0,60806.0,white,gray,ford motor credit company llc,23100.0,24600.0,Thu,Jun,2015.0
465417,Ford,F-150,XLT,supercab,automatic,ny,43.0,27821.0,black,black,ford motor credit company llc,23900.0,25800.0,Wed,Jun,2015.0
465418,Ford,F-150,XLT,supercrew,automatic,mn,35.0,89810.0,gray,gray,cloquet ford chrysler center,20300.0,19500.0,Wed,Jun,2015.0
465419,Ford,F-150,XLT,supercrew,automatic,tn,48.0,25102.0,black,beige,wholesale inc # 2,26700.0,25600.0,Wed,Jun,2015.0
465420,Ford,F-150,XLT,supercab,automatic,il,28.0,24283.0,black,gray,ford motor credit company llc,24400.0,22900.0,Thu,Jun,2015.0
465421,Ford,F-150,XLT,supercrew,automatic,ny,46.0,35870.0,gray,gray,ford motor credit company llc,25500.0,26800.0,Wed,Jun,2015.0
465422,Ford,F-150,XLT,supercrew,automatic,wa,31.0,34817.0,black,gray,xcar inc,27200.0,23000.0,Wed,Jun,2015.0
465940,Ford,F-150,XLT,supercab,automatic,fl,36.0,109611.0,black,gray,woodbridge motors inc,16250.0,15100.0,Thu,Jun,2015.0
465941,Ford,F-150,Lariat,supercrew,automatic,mi,4.0,57244.0,black,black,larry hudson chevrolet buick gmc inc,33100.0,32700.0,Thu,Jun,2015.0
465942,Ford,F-150,Platinum,supercrew,automatic,ga,5.0,47579.0,white,brown,ford motor credit company llc pd,31100.0,35000.0,Tue,Jun,2015.0
465943,Ford,F-150,XLT,supercab,automatic,fl,36.0,112953.0,white,gray,enterprise fleet management exchange,14050.0,11000.0,Fri,Jun,2015.0
465944,Ford,F-150,XLT,supercab,automatic,co,37.0,40133.0,red,gray,direct financial solutions inc,20200.0,17400.0,Wed,Jun,2015.0
465945,Ford,F-150,XLT,supercrew,automatic,tx,29.0,35448.0,black,gray,ford motor credit company llc,25100.0,24900.0,Wed,Jun,2015.0
465946,Ford,F-150,XLT,supercab,automatic,tx,4.0,20409.0,black,gray,fairway ford henderson,22400.0,23000.0,Wed,Jun,2015.0
465947,Ford,F-150,SVT Raptor,supercrew,automatic,tx,5.0,19667.0,black,black,flag/genuine motorcars inc,45700.0,46250.0,Thu,Jun,2015.0
465948,Ford,F-150,XLT,supercrew,automatic,ny,41.0,28080.0,blue,gray,ford motor credit company llc,26800.0,27100.0,Wed,Jun,2015.0
465950,Ford,F-150,XLT,supercrew,automatic,tx,39.0,39801.0,gray,gray,ford motor credit company llc,25400.0,25900.0,Wed,Jun,2015.0
465951,Ford,F-150,Lariat,supercrew,automatic,tx,37.0,119813.0,gray,black,tdaf remarketing,23800.0,22000.0,Wed,Jun,2015.0
465952,Ford,F-150,King Ranch,supercrew,automatic,tx,44.0,31534.0,black,brown,ford motor credit company llc,30300.0,30900.0,Wed,Jun,2015.0
465953,Ford,F-150,Lariat,supercrew,automatic,ny,37.0,42836.0,off-white,beige,ford motor credit company llc,30900.0,29800.0,Wed,Jun,2015.0
465954,Ford,F-150,Lariat,supercrew,automatic,tx,49.0,29569.0,silver,gray,pro financial inc,29300.0,31400.0,Wed,Jun,2015.0
465956,Ford,F-150,Lariat,supercrew,automatic,ny,48.0,37306.0,black,black,ford motor credit company llc,31000.0,32900.0,Wed,Jun,2015.0
465961,Ford,F-150,XLT,supercab,automatic,mo,33.0,124491.0,white,gray,automotive solutions llc,15350.0,15300.0,Wed,Jun,2015.0
465963,Ford,F-150,XLT,supercrew,automatic,wa,44.0,55645.0,white,tan,robert larson's hyundai,24000.0,24500.0,Wed,Jun,2015.0
465973,Ford,F-150,XLT,supercrew,automatic,ny,49.0,73328.0,black,gray,ford motor credit company llc,22000.0,22600.0,Wed,Jun,2015.0
465974,Ford,F-150,XLT,supercab,automatic,il,21.0,40420.0,blue,gray,ford motor credit company llc,23600.0,21900.0,Thu,Jun,2015.0
465977,Ford,F-150,XLT,supercab,automatic,ny,44.0,21713.0,blue,gray,ford motor credit company llc,25800.0,25500.0,Wed,Jun,2015.0
466476,Ford,F-150,FX4,supercrew,automatic,la,42.0,53826.0,silver,black,bestway auto brokers llc,26100.0,29300.0,Wed,Jun,2015.0
466477,Ford,F-150,Lariat,supercrew,automatic,tx,5.0,60643.0,beige,beige,hopper motorplex inc,26100.0,26600.0,Wed,Jun,2015.0
466478,Ford,F-150,XLT,supercrew,automatic,tx,28.0,79886.0,black,gray,fairway ford henderson,19050.0,19200.0,Wed,Jun,2015.0
466480,Ford,F-150,FX4,supercrew,automatic,wa,47.0,38009.0,gray,black,inland northwest financial services,28000.0,27600.0,Wed,Jun,2015.0
466713,Ford,F-150,FX4,supercrew,automatic,pa,44.0,56828.0,white,black,r hollenshead auto sales inc,22700.0,25000.0,Fri,Jun,2015.0
466717,Ford,F-150,Lariat,supercrew,automatic,tx,44.0,63658.0,white,tan,winter motor company inc,23500.0,25700.0,Wed,Jun,2015.0
466718,Ford,F-150,Platinum,supercrew,automatic,fl,43.0,116813.0,black,brown,remarketing by ge/west financial acceptance,19500.0,19800.0,Wed,Jun,2015.0
466719,Ford,F-150,XLT,supercrew,automatic,wi,42.0,62358.0,white,gray,new look enterprises inc,20800.0,21000.0,Wed,Jun,2015.0
466720,Ford,F-150,XLT,supercrew,automatic,wa,33.0,84684.0,black,tan,xcar inc,18750.0,16200.0,Wed,Jun,2015.0
466722,Ford,F-150,Harley-Davidson,supercrew,automatic,tx,45.0,49605.0,black,burgundy,auto solutions llc,25900.0,28000.0,Fri,Jun,2015.0
466723,Ford,F-150,XLT,supercab,automatic,tx,35.0,94579.0,blue,gray,tdaf remarketing,12900.0,13400.0,Wed,Jun,2015.0
466724,Ford,F-150,XLT,supercrew,automatic,tx,42.0,88930.0,gray,gray,hopper motorplex inc,18350.0,19300.0,Wed,Jun,2015.0
466875,Ford,F-150,STX,supercab,automatic,fl,37.0,72234.0,white,gray,enterprise vehicle exchange / rental / tulsa,13000.0,13200.0,Fri,Jun,2015.0
466877,Ford,F-150,King Ranch,supercrew,automatic,tx,25.0,100309.0,white,brown,tdaf remarketing,19900.0,21000.0,Wed,Jun,2015.0
466879,Ford,F-150,XLT,supercrew,automatic,ne,39.0,114277.0,white,tan,schukei chevrolet inc,14250.0,15700.0,Thu,Jun,2015.0
466881,Ford,F-150,XLT,supercrew,automatic,tx,26.0,134217.0,burgundy,gray,motorcars of south texas,12950.0,13200.0,Wed,Jun,2015.0
466882,Ford,F-150,Lariat,supercrew,automatic,tx,26.0,94044.0,burgundy,beige,standley  p.m. corporation(2),19550.0,20600.0,Wed,Jun,2015.0
467046,Ford,F-150,Lariat,supercrew,automatic,tx,29.0,119804.0,white,black,pm standley motorcars,13600.0,14300.0,Wed,Jun,2015.0
467048,Ford,F-150,XLT,supercrew,automatic,tx,29.0,89119.0,black,gray,pro financial inc,12900.0,12300.0,Wed,Jun,2015.0
467049,Ford,F-150,Lariat,supercrew,automatic,mo,41.0,64203.0,red,black,car city inc,17200.0,17600.0,Wed,Jun,2015.0
467050,Ford,F-150,XLT,supercab,automatic,mi,25.0,73794.0,white,black,automobiles paille inc,12950.0,13700.0,Thu,Jun,2015.0
