,Компания,Модель,Комплектация,Тип кузова,Трансмиссия,Штат продажи,Состояние,Пробег,Цвет,Интерьер,Продавец,Оценочная стоимость,Цена продажи,День продажи,Месяц продажи,Год продажи
469549,Audi,Q5,2.0T Premium Plus quattro,suv,automatic,ca,41.0,39008.0,white,black,allen cadillac gmc,28600.0,30750.0,Wed,Jun,2015.0
469798,Audi,A3,1.8 TFSI Premium,sedan,automatic,ca,5.0,4958.0,silver,black,bentley scottsdale,24900.0,25000.0,Thu,Jun,2015.0
469799,Audi,A6,2.0T Premium Plus quattro,sedan,automatic,pa,5.0,6249.0,black,brown,r hollenshead auto sales inc,38300.0,38700.0,Fri,Jun,2015.0
469907,Audi,Q7,3.0T Premium quattro,suv,automatic,fl,42.0,28796.0,blue,tan,audi pembroke pines,34300.0,34600.0,Fri,Jun,2015.0
469909,Audi,Q5,2.0T Premium quattro,suv,automatic,nj,43.0,68343.0,white,black,wheels exchange llc,20700.0,20800.0,Wed,Jun,2015.0
469910,Audi,A7,Premium quattro,sedan,automatic,ca,35.0,24115.0,black,brown,phillips auto brokerage,41000.0,42500.0,Thu,Jun,2015.0
469913,Audi,Q5,2.0T Premium quattro,suv,automatic,pa,47.0,32990.0,gray,black,randy ford inc,25900.0,24400.0,Fri,Jun,2015.0
469916,Audi,Q5,3.2 Premium Plus quattro,suv,automatic,ga,44.0,37697.0,black,brown,davis automotive,30000.0,31600.0,Thu,Jun,2015.0
469918,Audi,A6,3.0T Premium quattro,sedan,automatic,ca,41.0,21615.0,gray,black,high bid trading co inc,29600.0,31750.0,Thu,Jun,2015.0
469921,Audi,S4,Premium Plus quattro,sedan,automatic,ca,5.0,39883.0,white,black,luxury auto collection llc,29300.0,30750.0,Thu,Jun,2015.0
469924,Audi,A8,L 4.2 quattro,sedan,automatic,tx,41.0,51542.0,black,black,flag/fort worth audi,38200.0,37250.0,Thu,Jun,2015.0
469925,Audi,A7,Premium quattro,sedan,automatic,ca,3.0,43161.0,gray,black,audi san diego,39400.0,37500.0,Thu,Jun,2015.0
470633,Audi,Q5,2.0T Premium quattro,suv,automatic,ny,43.0,88217.0,brown,beige,adk auto brokers inc,18850.0,17000.0,Thu,Jun,2015.0
470641,Audi,Q5,2.0T Premium quattro,suv,automatic,pa,42.0,36557.0,brown,beige,tdaf remarketing,26400.0,25500.0,Thu,Jun,2015.0
470935,Audi,A4,2.0T Premium quattro,sedan,automatic,pa,45.0,52901.0,black,black,alans autos,16500.0,17500.0,Thu,Jun,2015.0
470940,Audi,A4,2.0T Premium,sedan,automatic,nv,36.0,87098.0,gray,gray,martin swanty hyundai,11050.0,11500.0,Fri,Jun,2015.0
471168,Audi,S5,quattro,coupe,automatic,pa,4.0,97331.0,gray,black,r hollenshead auto sales inc,19550.0,19400.0,Fri,Jun,2015.0
471169,Audi,A4,2.0T Premium quattro,sedan,automatic,mi,28.0,110135.0,black,black,erhard bmw of farmington hills,9700.0,9100.0,Thu,Jun,2015.0
471177,Audi,TTS,2.0T quattro,hatchback,automatic,ca,28.0,62661.0,black,black,high bid trading co inc,21700.0,22000.0,Thu,Jun,2015.0
471180,Audi,Q7,3.6 quattro,suv,automatic,fl,33.0,59983.0,white,beige,wells fargo dealer services,19000.0,20500.0,Tue,Jun,2015.0
471182,Audi,Q5,3.2 Premium quattro,suv,automatic,nv,37.0,67541.0,white,black,kapitolia auto llc,17300.0,18000.0,Fri,Jun,2015.0
471313,Audi,Q7,3.6 Premium quattro,suv,automatic,nj,19.0,136411.0,silver,black,auto liquidations inc,11200.0,9100.0,Wed,Jun,2015.0
471318,Audi,A4,2.0T,sedan,automatic,fl,27.0,99334.0,black,black,d&a fine cars,7550.0,7200.0,Fri,Jun,2015.0
471320,Audi,A6,3.2,sedan,automatic,fl,29.0,88778.0,blue,off-white,audi pembroke pines,10500.0,11000.0,Fri,Jun,2015.0
471503,Audi,Q7,TDI Prestige quattro,suv,automatic,fl,43.0,9779.0,brown,beige,johnson lexus of raleigh,55300.0,53600.0,Thu,Jun,2015.0
471507,Audi,RS 5,quattro,coupe,automatic,ca,49.0,3012.0,gray,gray,chapman performance autos llc,65000.0,65500.0,Thu,Jun,2015.0
471509,Audi,A4,2.0T Premium Plus,sedan,automatic,nv,47.0,14202.0,white,black,gaudin jaguar porsche of las vegas,27900.0,28000.0,Fri,Jun,2015.0
471511,Audi,A4,2.0T Premium,sedan,automatic,ca,44.0,26856.0,blue,black,high bid trading co inc,23400.0,24500.0,Thu,Jun,2015.0
471512,Audi,RS 5,quattro,convertible,automatic,ca,38.0,24643.0,black,black,american road leasing inc,61000.0,62000.0,Thu,Jun,2015.0
471571,Audi,A4,2.0T,sedan,automatic,ga,41.0,131295.0,black,beige,audi north atlanta,4850.0,6000.0,Tue,Jun,2015.0
471572,Audi,A4,2.0T,sedan,automatic,ga,19.0,83288.0,black,black,nationwide financial inc,7200.0,4300.0,Thu,Jun,2015.0
471769,Audi,A4,1.8T,convertible,automatic,ca,35.0,60705.0,white,gray,acura north scottsdale,8125.0,9000.0,Thu,Jun,2015.0
472003,Audi,S4,quattro,sedan,automatic,ca,35.0,126468.0,gray,black,bob baker jeep,7725.0,6900.0,Wed,Jun,2015.0
472087,Audi,A4,3,convertible,automatic,ga,27.0,78282.0,gray,gray,capital one auto finance,5200.0,4300.0,Tue,Jun,2015.0
472234,Audi,A4,3.0 quattro,sedan,manual,mi,27.0,96757.0,black,black,dean sellers ford,3700.0,4000.0,Thu,Jun,2015.0
472244,Audi,A4,1.8T,sedan,manual,nj,24.0,155550.0,black,tan,leaders financial co,2150.0,1400.0,Tue,Jun,2015.0
472385,Audi,A8,L quattro,sedan,automatic,nc,36.0,149078.0,gold,tan,hendrick toyota scion wilmington,1325.0,1000.0,Fri,Jun,2015.0
472386,Audi,TT,180hp,coupe,manual,mi,42.0,136263.0,silver,black,lafontaine cadillac buick gmc inc,3850.0,4000.0,Thu,Jun,2015.0
472916,Audi,A5,2.0T Premium quattro,coupe,automatic,ca,41.0,18564.0,white,black,unknown inventory,26200.0,26250.0,Thu,Jun,2015.0
472918,Audi,A4,2.0T Premium,sedan,automatic,ca,43.0,23373.0,black,black,high bid trading co inc,21100.0,22000.0,Thu,Jun,2015.0
472920,Audi,A7,Premium Plus quattro,sedan,automatic,ca,35.0,27197.0,black,black,the auto gallery,44100.0,41750.0,Thu,Jun,2015.0
472928,Audi,Q7,3.0T S line Prestige quattro,suv,automatic,ca,35.0,20318.0,gray,black,high bid trading co inc,46700.0,45250.0,Thu,Jun,2015.0
472941,Audi,Q7,3.0T Premium Plus quattro,suv,automatic,tx,44.0,35475.0,gray,black,flag/fort worth audi,37800.0,39000.0,Thu,Jun,2015.0
472943,Audi,allroad,Premium quattro,wagon,automatic,ca,38.0,22046.0,black,brown,rusnak westlake audi,29100.0,27500.0,Thu,Jun,2015.0
472947,Audi,S6,Prestige,sedan,automatic,pa,49.0,21946.0,black,black,r hollenshead auto sales inc,52800.0,58000.0,Fri,Jun,2015.0
473489,Audi,Q5,2.0T Premium Plus quattro,suv,automatic,wa,5.0,6741.0,white,gray,vw credit,39800.0,43250.0,Wed,Jun,2015.0
473490,Audi,Q5,2.0T Premium Plus quattro,suv,automatic,wa,49.0,8109.0,white,black,vw credit,39700.0,42750.0,Wed,Jun,2015.0
473509,Audi,A6,3.0T Premium quattro,sedan,automatic,wa,32.0,56692.0,black,black,vw credit  inc/pilot,24200.0,24750.0,Wed,Jun,2015.0
473511,Audi,A5,2.0T Premium quattro,Coupe,manual,wa,33.0,43166.0,black,black,vw credit  inc/pilot,22500.0,24750.0,Wed,Jun,2015.0
473512,Audi,A7,Premium quattro,sedan,automatic,fl,44.0,50017.0,black,black,alen's auto sales inc,37800.0,37000.0,Thu,Jun,2015.0
473513,Audi,A4,2.0T Avant Premium quattro,wagon,automatic,wa,27.0,45912.0,black,black,vw credit  inc/pilot,23700.0,22000.0,Wed,Jun,2015.0
473515,Audi,Q7,3.0T Premium quattro,suv,automatic,ca,3.0,36718.0,black,black,audi san diego,36800.0,35750.0,Thu,Jun,2015.0
473517,Audi,A8,L 4.2 quattro,sedan,automatic,fl,37.0,38836.0,gray,black,toyota financial services,40700.0,40200.0,Tue,Jun,2015.0
473518,Audi,A6,3.0T Premium quattro,sedan,automatic,wa,24.0,32275.0,gray,gray,vw credit prequalified,29700.0,29500.0,Wed,Jun,2015.0
473780,Audi,A4,2.0T Premium quattro,sedan,manual,wa,25.0,31118.0,black,black,vw credit,18300.0,14000.0,Wed,Jun,2015.0
473784,Audi,Q7,3.0T S line Prestige quattro,suv,automatic,ca,35.0,50355.0,black,black,high bid trading co inc,35000.0,32250.0,Thu,Jun,2015.0
473786,Audi,A5,2.0T Premium quattro,coupe,automatic,fl,39.0,64167.0,gray,black,crown audi,20700.0,21500.0,Thu,Jun,2015.0
473970,Audi,A8,L quattro,sedan,automatic,fl,31.0,80847.0,blue,beige,crown audi,21000.0,20100.0,Thu,Jun,2015.0
473973,Audi,A5,quattro,coupe,automatic,nj,38.0,95036.0,silver,black,lester glenn buick,17200.0,16400.0,Wed,Jun,2015.0
473975,Audi,A3,2.0T PZEV,wagon,automatic,ca,29.0,75346.0,black,black,rusnak pasadena jaguar sterling pasadena,9900.0,10500.0,Thu,Jun,2015.0
473976,Audi,R8,quattro,coupe,automatic,ca,45.0,26261.0,charcoal,black,symbolic motor cars,77000.0,76500.0,Thu,Jun,2015.0
474154,Audi,A6,3.2 quattro,sedan,automatic,ga,41.0,88227.0,blue,beige,asbury automotive group,8450.0,9400.0,Tue,Jun,2015.0
474162,Audi,A4,2.0T Premium quattro,sedan,automatic,wa,48.0,12969.0,white,beige,vw credit,27500.0,28250.0,Wed,Jun,2015.0
474163,Audi,Q5,3.0T Premium Plus quattro,SUV,automatic,wa,49.0,11793.0,black,black,vw credit xu ready,40400.0,44250.0,Wed,Jun,2015.0
474164,Audi,A5,2.0T Premium Plus quattro,coupe,automatic,wa,43.0,18898.0,white,gray,vw credit,34300.0,34000.0,Wed,Jun,2015.0
474165,Audi,allroad,Premium Plus quattro,wagon,automatic,wa,48.0,26627.0,white,tan,vw credit,33100.0,33250.0,Wed,Jun,2015.0
474166,Audi,A6,3.0T Premium Plus quattro,sedan,automatic,wa,49.0,12435.0,white,black,vw credit,42300.0,42500.0,Wed,Jun,2015.0
474280,Audi,A4,3,sedan,automatic,ca,19.0,136375.0,gray,black,lobel financial corp,2575.0,1150.0,Wed,Jun,2015.0
474309,Audi,A4,3.0 Avant quattro,wagon,automatic,ca,23.0,115445.0,gold,beige,lobel financial corp,2800.0,1800.0,Wed,Jun,2015.0
474672,Audi,A4,2.0T Prestige quattro,sedan,automatic,hi,35.0,18017.0,black,beige,wells fargo dealer services,31800.0,27750.0,Wed,Jun,2015.0
474673,Audi,A6,3.0T Premium Plus quattro,sedan,automatic,ca,33.0,17446.0,silver,black,high bid trading co inc,34400.0,33000.0,Thu,Jun,2015.0
474674,Audi,A4,2.0T Premium Plus,sedan,automatic,ca,36.0,38631.0,silver,black,high bid trading co inc,22900.0,21500.0,Thu,Jun,2015.0
474676,Audi,A5,2.0T Premium Plus quattro,coupe,manual,tx,45.0,18349.0,black,black,manheim dallas,29900.0,28800.0,Fri,Jun,2015.0
474677,Audi,A7,Premium Plus quattro,sedan,automatic,ca,41.0,28520.0,white,black,high bid trading co inc,43800.0,45750.0,Thu,Jun,2015.0
474678,Audi,S4,Premium Plus quattro,sedan,manual,ny,45.0,51289.0,gray,gray,adk auto brokers inc,32200.0,30500.0,Thu,Jun,2015.0
474998,Audi,Q5,2.0T Premium quattro,suv,automatic,pa,49.0,63699.0,white,black,wheels exchange llc,21300.0,21900.0,Tue,Jun,2015.0
475532,Audi,A4,2.0T Premium quattro,sedan,automatic,pa,25.0,111708.0,black,black,r hollenshead auto sales inc,11100.0,11400.0,Fri,Jun,2015.0
475907,Audi,A4,2.0T quattro,sedan,automatic,fl,36.0,80603.0,black,black,meridian remarketing,9550.0,6800.0,Thu,Jun,2015.0
475986,Audi,Q7,4.2 Premium quattro,suv,automatic,oh,27.0,99358.0,gray,gray,pauley motor car co preowned vehicles llc,14650.0,14200.0,Tue,Jun,2015.0
475994,Audi,RS 4,quattro,sedan,manual,tx,31.0,59910.0,gray,gray,texas direct auto,31200.0,27000.0,Wed,Jun,2015.0
476154,Audi,A6,4.2 quattro,sedan,automatic,pa,21.0,94091.0,black,black,westbury jeep chrysler dodge inc,6775.0,6300.0,Tue,Jun,2015.0
476320,Audi,A4,1.8T quattro,sedan,automatic,nj,29.0,102456.0,red,gray,car cash,1775.0,2300.0,Tue,Jun,2015.0
476758,Audi,A4,2.0T Premium Plus,sedan,automatic,pa,41.0,65332.0,black,beige,wheels exchange llc,21400.0,18300.0,Tue,Jun,2015.0
477308,Audi,A4,2.0T Premium,Sedan,automatic,ca,3.0,11196.0,black,black,enterprise vehicle exchange / tra / rental / tulsa,27600.0,24250.0,Tue,Jun,2015.0
477581,Audi,A4,2.0T Premium quattro,sedan,automatic,tx,43.0,15662.0,white,black,wheels exchange llc,22300.0,23100.0,Wed,Jun,2015.0
477582,Audi,A3,2.0 TDI Premium,wagon,automatic,fl,45.0,48683.0,white,beige,wheels exchange llc,18200.0,17300.0,Wed,Jun,2015.0
477587,Audi,A4,2.0T Premium quattro,sedan,automatic,tx,34.0,91198.0,white,beige,wheels exchange llc,16000.0,15500.0,Wed,Jun,2015.0
477588,Audi,Q5,2.0T Premium quattro,suv,automatic,ca,42.0,58492.0,white,black,wheels exchange llc,22100.0,22100.0,Wed,Jun,2015.0
478288,Audi,A3,2.0 TDI Premium,wagon,automatic,mo,36.0,84157.0,gray,black,j & a motors llc,12450.0,13000.0,Tue,Jun,2015.0
478500,Audi,A4,2.0T Premium,sedan,automatic,fl,23.0,45794.0,gray,gray,santander consumer,13200.0,11000.0,Wed,Jun,2015.0
478646,Audi,Q5,3.2 Premium quattro,suv,automatic,fl,42.0,62497.0,black,beige,david j leahy jr,17700.0,18600.0,Tue,Jun,2015.0
478770,Audi,A6,3.2,sedan,automatic,fl,35.0,64018.0,silver,black,braman honda of palm beach,12350.0,11500.0,Fri,Jun,2015.0
478771,Audi,TT,2.0T,hatchback,automatic,fl,42.0,98288.0,black,tan,lauderdale imports ltd bmw pembrok pines,11750.0,11700.0,Fri,Jun,2015.0
478773,Audi,A4,2.0T,sedan,automatic,fl,23.0,89431.0,black,black,mercedes benz of delray,8050.0,7600.0,Tue,Jun,2015.0
478887,Audi,Q7,4.2 quattro,suv,automatic,md,46.0,101127.0,black,tan,darcars chrysler jeep of rockville,12900.0,14100.0,Tue,Jun,2015.0
478906,Audi,A6,3.2 quattro,sedan,automatic,pa,35.0,54454.0,gray,black,r hollenshead auto sales inc,11450.0,13250.0,Fri,Jun,2015.0
479066,Audi,A4,1.8T,convertible,automatic,fl,28.0,62162.0,red,black,lexus of tampa bay,7825.0,6000.0,Tue,Jun,2015.0
479073,Audi,A6,4.2 quattro,sedan,automatic,mo,4.0,136172.0,blue,gray,plaza motor company,5550.0,5500.0,Tue,Jun,2015.0
479217,Audi,S4,quattro,sedan,automatic,il,3.0,118535.0,blue,gray,united inventory control inc,7525.0,8300.0,Tue,Jun,2015.0
479218,Audi,A4,2.0T,sedan,automatic,fl,19.0,136717.0,silver,black,santander consumer,3000.0,1400.0,Wed,Jun,2015.0
479372,Audi,A6,3,sedan,automatic,ca,19.0,160992.0,silver,tan,first credit finance,1600.0,1300.0,Wed,Jun,2015.0
480793,Audi,A4,2.0T Premium,sedan,automatic,nv,37.0,62790.0,black,black,unique autos,14950.0,17000.0,Fri,Jun,2015.0
480830,Audi,S5,3.0T Premium Plus quattro,convertible,automatic,pa,42.0,34098.0,black,black,r hollenshead auto sales inc,31700.0,30900.0,Fri,Jun,2015.0
480888,Audi,A4,2.0T quattro,sedan,automatic,ne,37.0,87283.0,silver,black,woodhouse ford inc,8875.0,7100.0,Thu,Jun,2015.0
480968,Audi,A8,L TDI quattro,sedan,automatic,ma,38.0,17341.0,gray,black,audi warwick,62000.0,57000.0,Tue,Jun,2015.0
481168,Audi,A3,1.8 TFSI Premium,sedan,automatic,ca,46.0,12636.0,silver,gray,walters auto sales/service inc,24500.0,23500.0,Thu,Jun,2015.0
481169,Audi,A4,2.0T Premium Plus quattro,sedan,automatic,il,45.0,8322.0,white,black,mercedes benz of chicago,31200.0,33000.0,Thu,Jun,2015.0
481176,Audi,A3,1.8 TFSI Premium,sedan,automatic,il,42.0,9585.0,black,black,mercedes benz of chicago,24700.0,24500.0,Thu,Jun,2015.0
481708,Audi,A6,3.0T Premium quattro,sedan,automatic,ca,47.0,33179.0,white,brown,vw credit prequalified,29700.0,33500.0,Thu,Jun,2015.0
481709,Audi,A4,2.0T Premium quattro,sedan,automatic,nj,2.0,25377.0,black,beige,vw credit  inc,21500.0,17200.0,Wed,Jun,2015.0
481710,Audi,Q5,3.2 Premium Plus quattro,suv,automatic,fl,44.0,38293.0,black,beige,prestige audi,29700.0,28250.0,Wed,Jul,2015.0
481714,Audi,A8,L 4.2 quattro,sedan,automatic,ca,44.0,31245.0,black,black,vw credit prequalified,41500.0,44500.0,Thu,Jun,2015.0
481715,Audi,A4,2.0T Premium,sedan,automatic,ca,37.0,22229.0,white,black,vw credit,21200.0,19250.0,Thu,Jun,2015.0
481718,Audi,A5,2.0T Premium quattro,convertible,automatic,ca,25.0,36073.0,white,brown,vw credit,26600.0,27000.0,Thu,Jun,2015.0
481719,Audi,S5,3.0T Premium Plus quattro,convertible,automatic,nj,23.0,49472.0,white,brown,vw credit  inc,30800.0,28000.0,Wed,Jun,2015.0
481722,Audi,A8,L 4.2 quattro,sedan,automatic,fl,45.0,40774.0,black,black,the collection,39700.0,41600.0,Wed,Jun,2015.0
481724,Audi,A5,2.0T Premium quattro,coupe,automatic,ca,19.0,24672.0,white,black,vw credit,23500.0,20500.0,Thu,Jun,2015.0
481726,Audi,A8,4.2 quattro,sedan,automatic,ga,47.0,45250.0,black,black,jim ellis,37300.0,39600.0,Thu,Jun,2015.0
481729,Audi,Q5,2.0T Premium quattro,suv,automatic,wi,45.0,79751.0,black,black,wheels exchange llc,18650.0,18000.0,Wed,Jun,2015.0
481731,Audi,A4,2.0T Premium,sedan,automatic,ca,19.0,32526.0,white,black,vw credit,18500.0,16000.0,Thu,Jun,2015.0
481733,Audi,A4,2.0T Premium quattro,sedan,automatic,pa,28.0,20519.0,white,beige,bay ridge honda suzuki kia,20400.0,20600.0,Fri,Jun,2015.0
481735,Audi,A3,2.0T PZEV Premium,wagon,automatic,ca,36.0,28910.0,silver,black,high bid trading co inc,17950.0,18250.0,Thu,Jun,2015.0
481737,Audi,A4,2.0T Premium,sedan,automatic,ca,27.0,27507.0,white,black,vw credit,20800.0,19250.0,Thu,Jun,2015.0
481738,Audi,A7,Premium quattro,sedan,automatic,ca,31.0,21736.0,gray,black,audi beverly hills,43800.0,43000.0,Thu,Jun,2015.0
481739,Audi,A4,2.0T Premium quattro,sedan,automatic,nv,41.0,29855.0,white,beige,volkswagen north scottsdale,22900.0,23500.0,Thu,Jun,2015.0
481741,Audi,A8,L 4.2 quattro,sedan,automatic,ca,4.0,46057.0,black,black,ge fleet services for itself/servicer,38700.0,38000.0,Tue,Jun,2015.0
481747,Audi,A7,Premium quattro,sedan,automatic,tx,43.0,32030.0,blue,beige,carphoria llc,39600.0,41900.0,Thu,Jun,2015.0
481748,Audi,A6,2.0T Premium,sedan,automatic,fl,43.0,29962.0,black,black,the collection,27500.0,27700.0,Thu,Jun,2015.0
481750,Audi,A4,2.0T Premium,sedan,automatic,fl,42.0,36059.0,black,black,lauderdale imports ltd bmw pembrok pines,18300.0,18000.0,Fri,Jun,2015.0
481751,Audi,A4,2.0T Premium quattro,sedan,automatic,nj,25.0,24975.0,white,black,vw credit  inc,21500.0,19000.0,Wed,Jun,2015.0
481752,Audi,A4,2.0T Premium,sedan,automatic,ca,19.0,9358.0,white,black,vw credit,22100.0,21000.0,Thu,Jun,2015.0
481756,Audi,A3,2.0 TDI Premium,wagon,automatic,pa,43.0,67601.0,silver,black,wheels exchange llc,16000.0,14200.0,Tue,Jun,2015.0
481758,Audi,A4,2.0T Premium,sedan,automatic,ca,48.0,28333.0,white,gray,vw credit prequalified,18850.0,19750.0,Thu,Jun,2015.0
481764,Audi,A8,L 4.2 quattro,sedan,automatic,fl,41.0,19556.0,gray,brown,the collection,43700.0,41800.0,Wed,Jun,2015.0
481768,Audi,A7,Premium quattro,sedan,automatic,fl,33.0,52344.0,silver,black,audi pembroke pines,36000.0,35500.0,Fri,Jun,2015.0
481769,Audi,S4,Premium Plus quattro,sedan,automatic,ca,22.0,30053.0,black,black,vw credit,31600.0,26000.0,Thu,Jun,2015.0
481773,Audi,Q5,2.0T Premium quattro,suv,automatic,nj,19.0,26297.0,white,black,vw credit  inc,29200.0,23000.0,Wed,Jun,2015.0
481774,Audi,Q5,2.0T Premium quattro,suv,automatic,ca,39.0,74802.0,white,black,wheels exchange llc,19400.0,19500.0,Wed,Jun,2015.0
481775,Audi,Q7,3.0T Premium quattro,suv,automatic,ca,5.0,35300.0,white,black,vw credit,29400.0,28000.0,Thu,Jun,2015.0
481778,Audi,A4,2.0T Premium,sedan,automatic,az,28.0,58807.0,black,gray,chapman corporate wholesale,16300.0,16400.0,Thu,Jun,2015.0
481780,Audi,Q7,TDI Premium quattro,suv,automatic,ca,32.0,37869.0,gray,black,audi beverly hills,39200.0,40000.0,Thu,Jun,2015.0
481781,Audi,A5,2.0T Premium,convertible,automatic,ca,27.0,18834.0,white,black,vw credit,26300.0,27500.0,Thu,Jun,2015.0
481784,Audi,Q7,3.0T Premium quattro,suv,automatic,tx,38.0,93258.0,black,brown,hopper motorplex inc,27800.0,25000.0,Wed,Jun,2015.0
481786,Audi,A8,L 4.2 quattro,sedan,automatic,nj,27.0,16448.0,black,brown,vw credit  inc,44300.0,46200.0,Wed,Jun,2015.0
481788,Audi,A4,2.0T Premium quattro,sedan,automatic,hi,37.0,38277.0,white,gray,vw credit,25500.0,24500.0,Wed,Jun,2015.0
481791,Audi,A4,2.0T Premium quattro,sedan,automatic,ga,36.0,71230.0,black,black,jim ellis,17750.0,17800.0,Thu,Jun,2015.0
485066,Audi,A4,2.0T Premium quattro,sedan,automatic,ga,35.0,73727.0,black,beige,audi north atlanta,14800.0,14000.0,Thu,Jun,2015.0
485075,Audi,A4,2.0T Premium,sedan,automatic,ca,24.0,85314.0,white,black,vw credit,11600.0,11250.0,Thu,Jun,2015.0
485092,Audi,S5,3.0T Premium Plus quattro,convertible,automatic,pa,42.0,72683.0,black,black,r hollenshead auto sales inc,25500.0,26700.0,Fri,Jun,2015.0
485099,Audi,A8,4.2 quattro,sedan,automatic,pa,37.0,27897.0,black,brown,r hollenshead auto sales inc,37200.0,37500.0,Thu,Jun,2015.0
485103,Audi,Q5,2.0T Premium quattro,suv,automatic,fl,43.0,78324.0,white,brown,prestige audi,19650.0,16900.0,Wed,Jun,2015.0
485109,Audi,A4,2.0T Premium,sedan,automatic,fl,49.0,28830.0,gray,black,the collection,16950.0,18800.0,Thu,Jun,2015.0
485110,Audi,S5,Premium Plus quattro,coupe,automatic,tx,41.0,41493.0,black,black,vroom,31900.0,29800.0,Thu,Jun,2015.0
485116,Audi,A6,3.0T Premium quattro,sedan,automatic,pa,41.0,46405.0,silver,black,r hollenshead auto sales inc,23500.0,24000.0,Thu,Jun,2015.0
485118,Audi,A4,2.0T Premium quattro,sedan,automatic,ga,3.0,69004.0,silver,black,jim ellis,14700.0,14800.0,Thu,Jun,2015.0
485134,Audi,Q5,2.0T Premium quattro,suv,automatic,pa,41.0,56377.0,brown,beige,r hollenshead auto sales inc,23400.0,22900.0,Fri,Jun,2015.0
486118,Audi,A5,2.0T Premium quattro,convertible,automatic,nj,27.0,69689.0,white,black,vw credit  inc,20000.0,17600.0,Wed,Jun,2015.0
486129,Audi,S5,Premium Plus quattro,coupe,manual,pa,31.0,70504.0,black,red,r hollenshead auto sales inc,25500.0,25200.0,Fri,Jun,2015.0
486138,Audi,A4,2.0T Premium quattro,sedan,automatic,fl,44.0,81136.0,black,beige,santander consumer,12350.0,14200.0,Thu,Jun,2015.0
486143,Audi,A5,2.0T Premium quattro,coupe,automatic,fl,31.0,64333.0,white,black,braman motorcars,18550.0,18400.0,Thu,Jun,2015.0
486163,Audi,Q5,3.2 Premium quattro,suv,automatic,pa,43.0,92398.0,blue,gray,valenti motors inc,16800.0,17000.0,Thu,Jun,2015.0
486777,Audi,A5,quattro,coupe,automatic,mi,48.0,40726.0,silver,black,kevins marysville auto sales inc,21700.0,20000.0,Thu,Jun,2015.0
486778,Audi,A3,2.0T PZEV,wagon,automatic,ca,22.0,56850.0,blue,black,vw credit,11650.0,10750.0,Thu,Jun,2015.0
486783,Audi,A4,2.0T Premium quattro,sedan,automatic,pa,44.0,111501.0,black,black,daniel thomas sales,9625.0,9500.0,Thu,Jun,2015.0
486799,Audi,S5,quattro,coupe,manual,ga,43.0,75234.0,red,tan,innovative auto llc,21900.0,23000.0,Thu,Jun,2015.0
486824,Audi,Q7,3.6 Premium quattro,suv,automatic,va,19.0,117329.0,gray,black,pohanka acura,15400.0,16700.0,Thu,Jun,2015.0
486827,Audi,A4,2.0T Premium,sedan,automatic,fl,46.0,65469.0,gray,beige,reeves import motorcars inc,13300.0,15200.0,Thu,Jun,2015.0
486828,Audi,A5,quattro,coupe,automatic,nv,37.0,84924.0,blue,beige,chapman chry jeep,17450.0,17600.0,Fri,Jun,2015.0
486832,Audi,A4,2.0T Premium quattro,sedan,automatic,va,4.0,90470.0,black,tan,superior wholesalers inc,10850.0,12600.0,Thu,Jun,2015.0
486833,Audi,Q5,3.2 Premium quattro,suv,automatic,pa,4.0,55004.0,black,gray,r hollenshead auto sales inc,18550.0,21000.0,Fri,Jun,2015.0
487259,Audi,A8,quattro,sedan,automatic,nv,27.0,66907.0,black,brown,audi henderson,18100.0,18000.0,Thu,Jun,2015.0
487264,Audi,R8,quattro,coupe,manual,nv,44.0,5621.0,gray,beige,unique autos,82000.0,83250.0,Thu,Jun,2015.0
487269,Audi,Q7,3.6 Premium quattro,suv,automatic,fl,24.0,97891.0,blue,tan,florida fine cars inc,14200.0,12200.0,Fri,Jun,2015.0
487288,Audi,Q7,3.6 Premium quattro,suv,automatic,fl,35.0,84703.0,white,beige,remarketing by ge/flagship credit acceptance,15400.0,15300.0,Fri,Jun,2015.0
